open,high,low,close,volume
104188.57,104321.98,104013.63,104028.78,441.99171
104028.79,104329.73,103936.54,104256.56,677.9336
104256.57,104431.49,104080.1,104284.1,298.57773
104284.1,104848.65,104284.1,104736.0,574.30716
104736.01,104918.3,104553.71,104704.68,613.4883
104704.69,105036.03,104551.09,104664.02,660.0676
104664.01,104860.0,104106.0,104442.79,1064.61592
104443.99,106012.0,104443.99,105464.01,2491.4804
105464.0,105574.4,104696.23,105081.87,1251.1668
105081.86,105081.87,104542.0,104580.87,700.49821
104580.87,104820.0,102605.0,102627.29,2458.07389
102627.29,103016.66,102122.0,102312.32,1967.10942
102312.31,102321.42,101603.23,101680.02,2009.54037
101680.02,102166.11,101560.0,102148.73,1047.57467
102148.72,102482.94,101918.46,102261.3,759.95722
102261.29,102439.31,101955.0,102429.56,587.31239
102429.56,102575.06,102213.07,102494.94,538.12176
102494.94,102780.27,102460.33,102566.0,501.4383
102566.0,102783.71,102400.0,102467.77,436.03518
102466.96,102518.42,102198.52,102249.19,334.74761
102249.19,102503.03,102118.56,102316.16,322.29531
102316.15,102588.57,102235.29,102500.0,254.68497
102500.0,102577.12,102184.46,102402.91,231.97083
102402.91,102494.69,102161.82,102166.49,243.2669
102166.49,102276.99,101836.43,102016.85,649.65017
102016.85,102016.85,101412.0,101675.99,638.00804
101675.99,101984.99,101626.82,101638.0,411.87457
101638.0,102055.98,101638.0,102028.81,329.61226
102028.82,102329.01,102009.12,102277.71,449.78635
102277.71,102284.46,101799.9,101869.02,447.84747
101869.04,102173.45,101812.0,101827.53,434.28009
101827.53,102185.94,101730.79,102073.89,372.76128
102073.89,102209.98,101863.77,101892.32,313.84671
101892.32,102297.99,101892.32,102262.49,320.90196
102262.5,102279.52,101965.24,102003.7,211.14828
102003.7,102023.63,101448.0,101669.6,626.68363
101669.6,101669.6,101000.0,101333.34,1283.14615
101333.34,101578.04,101001.0,101199.82,624.44892
101199.81,101428.0,100510.0,100666.91,1019.70869
100666.9,100871.45,100279.51,100635.65,1294.69204
100635.66,101288.51,100500.0,101243.86,625.08919
101243.86,101456.6,101165.1,101248.38,356.77551
101248.38,101271.32,100425.0,100452.16,711.44742
100452.16,100755.93,99148.91,99206.86,2872.03426
99206.85,99884.0,99031.19,99538.6,1247.36452
99538.6,100342.69,99500.0,100259.53,714.22872
100259.53,100515.99,100094.69,100265.15,652.60422
100265.15,100277.54,99565.6,99643.3,864.58592
99643.3,100100.0,99315.91,99831.04,917.86988
99831.05,99864.02,99352.94,99690.78,714.66479
99690.78,99694.72,99200.0,99417.06,979.95157
99417.07,99604.0,98645.0,98864.6,1494.73706
98864.6,99166.19,98157.0,98178.0,1451.82051
98178.0,98827.18,98160.0,98795.88,1755.25944
98795.89,99439.05,98705.88,99205.08,1152.42229
99205.08,99405.74,98720.55,99346.87,905.88368
99346.87,99361.97,98075.02,98264.0,1453.70445
98264.01,98580.38,97019.0,97228.85,3212.44953
97228.86,97931.65,96821.54,97087.92,2847.7315
97087.92,98700.0,96842.33,98273.16,2181.85188
98273.17,98628.74,97650.54,97798.0,983.70523
97798.01,97977.02,96573.47,97020.54,1618.1372
97020.56,98022.2,96150.0,97994.46,2148.5789
97994.47,97994.47,96543.1,97700.59,2756.60172
97700.59,97782.79,95500.0,96511.33,5020.71343
96511.33,96945.03,92000.0,93435.82,10531.22735
93436.97,94980.0,91231.0,93566.01,10595.36035
93566.0,94688.0,93426.49,94038.74,3582.18997
94038.75,94490.72,92646.36,92786.53,2460.88916
92786.53,94273.84,92760.8,94216.0,1715.26085
94215.99,94600.0,93657.33,93911.04,1706.31998
93911.05,95426.63,93846.32,95333.01,1900.84801
95333.01,95634.39,94850.85,95340.0,1832.12634
95339.99,95950.68,95222.03,95277.0,2095.8384
95277.0,95725.25,94799.29,95702.67,1312.01995
95702.68,95716.21,94953.6,95107.89,1052.64002
95107.89,95625.0,94757.22,94764.01,1513.6591
94764.01,95400.0,94367.92,94664.51,1688.0573
94664.52,96702.12,94131.14,96589.5,4472.01696
96589.5,99500.0,96190.47,98842.0,6474.82871
98842.0,99041.89,98164.0,98543.08,2895.80358
98543.08,99313.09,98038.58,99206.38,2550.55263
99206.38,99943.63,98941.17,99816.05,2002.92563
99816.05,101880.0,99576.02,101880.0,3045.16271
101879.99,101951.82,100980.0,101083.0,2835.10342
101081.4,101978.84,100918.0,101802.55,1241.22572
101802.56,102500.01,101479.14,101695.62,1708.85442
101695.62,101827.98,101270.49,101328.52,931.11451
101328.51,101660.94,100985.09,101058.01,998.44302
101058.01,101732.31,100743.33,101382.68,1233.14083
101382.69,101435.66,100804.54,100839.99,759.92949
100839.99,101021.78,100534.03,100629.7,836.28422
100629.7,100764.11,100009.97,100053.12,1381.80512
100053.11,100094.09,98229.82,98865.99,3289.06115
98866.0,99673.6,98838.28,99367.58,1435.3911
99367.58,99473.85,98316.27,98448.02,1388.95315
98448.01,98730.8,97860.0,98304.34,1752.20972
98304.35,98809.18,98271.73,98338.23,985.16981
98338.23,98976.96,98338.22,98779.91,824.21046
98779.91,99445.17,98742.47,98967.7,977.64392
98967.7,99789.0,98967.7,99362.04,1083.80926
99362.04,99545.35,98958.9,99007.22,1220.15944
99007.22,100415.0,98561.48,99984.72,3030.76129
99984.72,100223.38,98275.98,99347.19,3087.63726
99347.18,99949.5,99028.46,99043.48,1429.42951
99043.48,99613.25,98829.64,99168.35,1585.36646
99168.35,99566.66,98778.58,99415.2,900.05624
99415.2,100777.93,98782.6,98859.77,2703.09828
98859.78,99444.02,97965.63,98652.18,3369.18259
98652.18,98673.86,96422.0,96514.47,2950.3372
96514.47,97967.4,96150.0,97691.2,2046.93005
97691.2,98224.97,97473.32,97763.13,998.9774
97763.14,98390.7,97711.7,98274.01,760.72898
98274.01,98930.44,97662.18,97849.82,1269.69391
97849.81,98192.0,97131.43,97993.99,1357.7834
97994.0,98324.16,97771.82,98040.0,651.17813
98040.01,98332.41,97916.02,98046.0,624.88451
98045.99,98300.0,97681.53,98138.4,775.46553
98138.4,98222.0,97559.12,97652.0,913.99827
97652.0,97984.53,97352.77,97864.43,919.15325
97864.43,98038.0,97572.0,97634.24,516.01346
97634.25,97970.61,97257.05,97405.61,787.76544
97405.61,98040.71,97348.3,97734.96,916.77973
97734.97,98256.0,97708.0,98198.0,908.03831
98198.0,98710.38,97992.0,98057.61,1291.30146
98057.62,98683.82,97941.6,98570.01,801.11162
98570.0,99149.0,98121.81,98292.27,1394.10911
98292.27,98550.0,97734.69,98116.24,1705.48267
98116.24,98277.02,97326.99,97974.01,1327.04092
97974.01,98256.36,97349.98,97550.74,1048.82805
97550.12,97700.0,96517.22,96723.66,1407.67838
96723.66,97519.54,96500.0,97370.0,1038.45413
97370.0,97706.37,96870.39,97323.39,1258.92036
97323.4,97532.61,96769.23,96904.11,1234.05224
96904.11,97047.89,96241.12,96445.63,2445.99875
96445.64,96853.57,96155.0,96612.43,878.84383
96612.44,96999.26,96430.78,96826.96,983.4744
96826.97,97218.84,96639.65,97159.68,631.64258
97159.69,97458.02,97103.47,97364.08,505.10172
97364.09,97493.07,97073.36,97355.67,431.93324
97355.66,97860.85,97273.71,97617.01,450.85205
97617.02,97885.99,97600.0,97831.47,382.19163
97831.47,98436.61,97704.0,98386.89,681.94765
98386.9,98386.9,98012.73,98195.61,560.4693
98195.6,98321.84,97910.01,98128.43,415.07048
98128.42,98725.16,98110.7,98614.41,732.24998
98614.4,99040.0,98614.4,99013.3,796.00614
99013.3,99120.0,98405.0,98877.99,786.10715
98877.99,99040.09,98283.45,98346.09,860.66993
98346.09,98783.4,98166.7,98604.5,908.47146
98604.5,98924.09,97795.76,97835.98,1875.16497
97835.98,98064.34,96930.17,97333.09,2557.26573
97333.09,97547.71,96400.0,96586.96,1720.11273
96586.96,97188.16,96340.81,96715.35,1010.11114
96715.35,96837.19,95888.0,96316.84,1582.11331
96316.83,96945.85,95676.64,95983.0,1722.2224
95982.99,97093.5,95800.0,96926.63,1109.34467
96926.63,96944.16,96093.35,96807.43,1623.48129
96807.43,96959.99,96154.7,96959.99,682.05363
96959.99,96959.99,96202.98,96554.35,507.14647
96554.35,96928.0,96409.65,96507.75,899.43427
96507.76,97805.6,96505.33,97404.01,938.87169
97404.01,97621.59,97047.59,97575.85,921.02017
97575.86,97772.0,97250.0,97444.04,397.34967
97444.04,97883.12,97383.63,97434.79,358.25754
97434.79,97543.42,97142.13,97338.2,422.13585
97338.2,97362.53,96566.0,96746.87,944.72455
96746.87,97213.54,96645.45,96757.05,748.38174
96757.04,97258.76,96613.24,97021.47,723.04148
97021.47,97388.0,97021.47,97295.23,557.76092
97295.24,97486.05,97248.22,97261.51,390.17165
97261.52,97750.0,97261.51,97750.0,552.5783
97749.99,98085.85,97500.0,97963.58,865.98738
97963.58,98862.38,97165.51,98828.01,2502.91288
98828.01,100137.99,98688.0,99710.92,3730.7619
99710.91,99710.91,97616.27,98283.98,5294.68336
98283.98,98563.55,97638.29,97827.66,2962.02555
97827.67,98166.67,97145.81,97434.78,1557.74255
97434.79,98353.1,97300.01,97751.99,932.0568
97752.0,97831.99,96856.78,96898.56,1307.40157
96898.56,96944.1,95620.34,95764.31,2130.34759
95764.3,96174.79,95693.75,96011.42,1332.88857
96011.43,96100.86,95632.23,96062.76,682.10739
96062.77,96518.16,95866.8,96506.8,641.57728
96506.8,96851.48,96335.42,96650.14,562.29789
96650.15,96789.57,96395.12,96509.2,689.1936
96509.2,96818.33,96399.12,96751.01,455.4044
96751.02,96880.0,96542.02,96699.23,299.48534
96699.24,96699.24,96222.0,96300.01,418.74542
96300.01,96369.45,96064.61,96211.08,426.23813
96211.08,96224.0,95853.9,95994.55,417.2699
95994.56,96318.8,95785.09,96209.92,527.23259
96209.92,96293.48,95879.69,95893.84,419.39566
95893.84,96201.86,95893.83,96163.05,224.77228
96163.05,96289.0,96010.52,96050.64,268.26864
96050.63,96120.66,95865.71,96120.0,251.58047
96120.0,96270.28,95864.93,96059.24,539.02009
96059.25,96517.52,96011.58,96246.7,669.24464
96246.69,96376.6,95950.22,96091.34,722.9844
96091.34,96200.04,95688.0,95843.74,568.28343
95843.74,96132.08,95749.88,96132.07,404.70549
96132.07,96391.03,96132.07,96377.71,498.44753
96377.71,96526.59,96235.23,96512.0,353.52885
96512.0,96750.0,96399.27,96579.99,279.95367
96579.99,96638.89,96358.5,96455.92,264.21148
96455.92,96600.0,96360.0,96527.36,224.76729
96527.37,96712.0,96388.88,96473.9,286.0633
96473.91,96687.02,96430.43,96444.74,376.14845
96444.75,96584.91,96360.14,96568.0,346.91772
96568.01,96992.37,96484.0,96992.36,532.69426
96992.36,97042.59,96687.81,96727.31,434.3291
96727.32,97300.0,96690.31,97300.0,750.43192
97299.99,97323.09,96964.14,97220.59,401.46362
97220.58,97227.39,97000.0,97029.28,222.88816
97029.28,97068.04,96777.77,97005.89,288.625
97005.89,97127.94,96932.88,97057.83,217.20888
97057.83,97294.46,97055.55,97086.0,333.14767
97086.0,97086.0,96898.05,96924.53,428.91316
96924.53,96924.53,96656.79,96762.01,525.83504
96762.01,97020.0,96509.96,96554.01,522.89259
96554.01,96703.99,96314.3,96535.26,612.90916
96535.27,96544.63,95800.01,95877.92,1129.4271
95877.93,96305.3,95700.0,96127.73,847.92385
96127.51,96653.06,96109.93,96488.15,625.59676
96488.14,96545.65,96326.96,96442.16,413.88468
96442.16,96567.8,95900.0,96171.17,549.43351
96171.18,96281.45,95982.0,96212.0,248.89382
96212.0,96273.63,95888.88,96064.74,292.10619
96064.73,96760.0,96048.81,96322.24,385.93272
96322.23,96331.81,94713.0,95173.78,2070.22704
95173.79,96464.77,94779.19,95831.64,1356.05815
95830.19,96572.85,95722.22,96462.75,583.17603
96462.75,97131.47,96452.09,96717.98,855.85027
96717.99,96833.34,95256.0,95576.0,1127.48293
95576.0,96070.36,95419.47,95798.82,1042.27393
95798.83,97098.35,95762.0,96814.98,1416.36294
96814.97,97170.0,96632.81,96935.46,632.94413
96935.46,97640.02,96764.75,97015.26,1519.5341
97015.26,97219.99,96800.0,97142.43,808.23303
97142.43,97482.87,97108.88,97429.83,755.46407
97429.83,97899.99,97358.79,97683.99,1238.61637
97684.0,97880.33,97451.73,97664.78,659.22257
97664.77,97954.69,97589.94,97728.29,1021.79544
97728.29,97899.0,97599.88,97661.16,600.83887
97661.15,97788.24,97180.55,97358.58,592.57733
97358.59,98345.0,97356.03,98215.72,1115.72278
98215.71,98312.0,97070.0,97270.64,1686.99088
97270.65,97566.03,96866.66,97218.69,1141.04586
97218.68,97380.0,96866.39,97300.75,941.39367
97300.75,97516.1,96884.01,97500.0,584.3444
97499.99,97557.02,97186.04,97549.99,749.86472
97549.98,97643.29,97265.91,97376.0,509.7378
97376.0,97489.78,97219.46,97331.95,521.01283
97331.96,97378.57,97128.79,97375.81,562.27809
97375.8,97490.71,97280.4,97390.26,248.7791
97390.26,97449.06,97240.0,97430.82,240.50926
97430.82,98149.92,97416.62,97783.12,680.58059
97783.12,98100.0,97783.12,97994.23,505.79967
97994.24,98098.0,97464.67,97764.0,533.86507
97764.0,97766.88,97480.16,97607.3,304.67644
97607.31,98193.74,97558.99,98064.93,495.2089
98064.93,98478.42,98008.0,98412.24,896.14152
98412.24,98476.0,98135.67,98424.33,555.33406
98424.32,98464.03,98258.46,98268.97,639.99685
98268.98,98330.0,98109.29,98223.79,470.44777
98223.79,98300.05,97913.8,97999.99,446.3896
97999.99,98132.71,97885.62,97961.25,484.84762
97961.24,98232.91,97894.38,98151.52,302.01527
98151.51,98158.89,97680.49,97766.13,550.95842
97766.13,97850.0,96670.0,96799.53,1309.339
96799.53,97321.73,96595.33,96962.03,1274.66509
96962.04,97262.56,96631.38,97007.53,1110.13994
97007.54,97045.53,96303.0,96365.05,1198.98433
96365.04,96395.28,95950.0,96165.29,1067.4528
96165.29,96165.29,95409.92,95469.28,1234.84113
95469.28,95658.24,94876.88,95040.82,1383.45885
95040.81,95439.27,94928.47,95305.0,911.18485
95305.01,96449.26,95256.8,96390.23,916.87274
96390.22,96512.7,95353.64,95580.23,843.5575
95580.24,95966.65,95490.05,95778.2,531.00578
95778.21,96120.0,95672.56,96060.0,576.62562
96060.0,96263.99,95817.69,96207.32,373.26635
96207.33,96214.7,95384.61,95579.14,657.69595
95579.13,95762.67,95100.0,95299.27,799.73342
95299.28,95611.12,95267.71,95556.98,551.85072
95556.99,95933.3,95514.6,95886.54,318.13104
95886.54,95952.09,95684.0,95817.87,353.46652
95817.87,96188.68,95793.11,96069.58,716.35723
96069.58,96469.78,96047.73,96358.46,480.8395
96358.46,96377.36,96014.69,96129.28,981.15914
96129.28,96196.0,95913.49,95978.01,397.44155
95978.0,96377.32,95978.0,96094.65,437.01756
96094.65,96350.0,95944.44,95982.97,471.65116
95982.97,96631.66,94088.23,94975.38,6201.22653
94975.37,95685.9,94500.0,95628.91,2815.25179
95628.92,95999.65,94708.17,95816.18,2317.41055
95816.18,97094.34,95120.3,96986.14,2240.81919
96986.14,97700.0,96769.23,97354.89,2542.31272
97354.88,97450.0,96625.0,96921.43,1188.43319
96921.42,97278.16,96353.47,97205.06,717.99366
97205.06,97623.48,96931.89,97025.24,938.18608
97026.53,97908.99,96854.97,97646.5,1037.19237
97646.51,98119.99,97416.4,97806.57,1180.16505
97806.57,98000.01,97579.31,97869.99,856.93936
97870.0,97870.0,97534.07,97818.91,621.42152
97818.91,98083.91,97743.57,97986.19,683.24154
97986.18,97986.19,97367.45,97473.66,446.21833
97473.67,97631.03,97430.0,97498.42,376.45603
97498.43,97564.83,96767.28,96927.46,711.63196
96927.46,96929.67,96503.38,96666.38,746.30255
96666.37,96757.5,95800.0,96056.72,1088.55194
96056.72,96231.67,95901.0,96070.23,837.45143
96070.23,96175.34,95649.85,95943.62,1211.55455
95943.62,96297.76,95786.2,96262.25,640.54269
96262.24,96336.0,96103.14,96155.86,421.26729
96155.87,96288.74,95599.57,95925.11,881.28275
95925.12,96069.81,95707.02,95820.28,779.42863
95820.29,96301.59,95636.79,96074.66,1318.76591
96074.67,96104.49,95336.0,95857.03,1756.05228
95857.03,96480.06,95519.99,95998.0,1574.35787
95998.0,96002.24,95217.36,95359.22,1167.8864
95359.22,96023.58,95287.0,95692.09,825.45363
95692.08,95981.2,95320.75,95964.01,845.96591
95964.01,96361.58,95561.46,95627.76,850.3715
95627.75,96291.95,95600.0,96264.52,680.56341
96264.52,96774.71,96253.33,96488.0,718.62221
96487.99,96600.0,96265.16,96411.4,330.24155
96411.4,96630.0,96312.51,96608.14,408.14428
96608.13,96965.51,96531.36,96750.83,427.84311
96750.83,96884.62,96356.41,96529.27,463.70552
96529.28,96835.3,96441.27,96528.47,459.07477
96528.47,97190.0,96527.71,97129.98,455.1713
97129.98,97248.6,96750.0,96750.0,434.86356
96750.01,96908.16,96561.36,96683.29,432.68245
96683.3,96857.18,96611.11,96834.29,489.84611
96834.3,97075.33,96806.51,96944.09,425.14091
96944.09,97025.56,96799.99,96871.97,344.28951
96871.96,97153.5,96831.0,97108.31,553.35115
97108.31,97196.0,96962.26,97017.4,460.85165
97017.41,97143.2,96800.0,96887.56,399.89281
96887.55,96887.56,96516.2,96652.58,342.62053
96652.58,96980.0,96450.34,96786.68,601.84618
96786.68,97568.28,96572.0,97290.95,1394.19724
97290.95,97409.3,96252.82,96924.39,1660.70388
96924.57,97700.0,96494.17,97658.7,994.97707
97658.7,98826.0,97142.0,98526.0,2618.644
98525.99,98738.57,98166.66,98192.84,1370.44479
98192.84,98450.0,97656.0,97940.45,1025.49335
97940.44,98264.85,97003.28,97196.09,1052.02168
97196.1,97492.69,96697.56,97456.79,1072.77905
97456.78,97538.11,96922.23,97134.59,435.45827
97134.6,97519.99,96995.41,97500.48,257.12757
97500.47,97516.2,97223.58,97470.88,490.01632
97470.87,97833.42,97436.93,97804.24,352.00246
97804.24,97918.53,97625.3,97839.04,362.11893
97839.05,97972.26,97642.16,97653.19,302.29454
97653.19,97780.73,97482.21,97527.63,358.46801
97527.64,97640.97,97450.01,97611.17,221.13608
97611.18,97664.06,97439.04,97488.61,210.60577
97488.62,97526.54,97345.5,97346.26,239.22
97346.27,97544.0,97301.77,97505.51,208.69423
97505.51,97606.8,97441.49,97562.55,224.44139
97562.56,97731.09,97458.0,97653.95,204.41389
97653.94,97669.83,97472.75,97615.59,236.62887
97615.59,97833.42,97531.52,97753.82,316.93458
97753.81,97962.51,97677.28,97716.89,706.14764
97716.89,97756.0,97426.57,97593.61,673.38862
97593.62,97722.22,97548.23,97633.22,312.88733
97633.21,97714.39,97455.48,97535.39,278.61059
97535.39,97584.84,97304.38,97410.28,331.547
97410.29,97584.91,97368.82,97540.79,178.74962
97540.8,97650.0,97509.61,97531.9,132.93067
97531.91,97641.78,97414.05,97539.4,186.07288
97539.4,97691.47,97539.39,97684.23,178.14951
97684.23,97741.35,97432.5,97545.76,290.27263
97545.77,97634.22,97426.56,97569.66,353.64527
97569.67,97704.47,97554.65,97594.57,146.65876
97594.58,97660.38,97538.87,97643.0,128.32038
97643.01,97653.3,97469.29,97524.87,306.89676
97524.87,97547.17,97411.11,97547.17,353.50903
97547.17,97583.49,97472.04,97530.81,212.15882
97530.81,97682.04,97485.94,97603.3,142.8144
97603.3,97625.63,97451.99,97487.26,175.63311
97487.27,97487.27,97212.0,97248.98,215.8207
97248.98,97331.42,97131.06,97163.86,297.81595
97163.87,97365.74,97061.58,97365.74,271.70559
97365.73,97388.89,97166.66,97180.98,225.84623
97180.98,97336.03,97152.0,97336.0,391.60188
97335.99,97336.0,97096.0,97125.63,349.35885
97125.64,97212.43,96788.21,96842.37,697.9005
96842.37,97029.9,96645.35,96969.58,530.02677
96969.58,97092.35,96911.0,96911.01,305.78814
96911.01,97115.0,96880.0,97052.64,239.19143
97052.64,97169.15,96931.06,96982.95,229.87909
96982.94,97000.0,96609.05,96872.59,410.32977
96872.58,97108.18,96763.11,97058.47,308.17023
97058.47,97160.74,96861.38,96909.54,304.09755
96909.55,97282.38,96852.01,97165.09,315.91771
97165.1,97187.18,96570.47,96865.79,334.51883
96865.79,96884.89,96046.18,96118.12,1297.46442
96118.12,96443.5,96023.17,96319.22,559.72483
96319.22,96533.52,96060.5,96508.63,408.53426
96508.63,96638.05,96156.55,96228.98,411.70054
96228.97,96280.0,96032.99,96215.33,486.61263
96215.32,96259.84,96013.0,96026.01,488.42242
96026.01,96328.14,95800.0,96242.66,913.03802
96242.67,96445.45,96208.0,96376.77,512.87016
96376.78,96463.2,95900.94,96068.22,811.65071
96068.21,96298.72,95937.05,96144.03,549.74974
96144.03,96318.62,96076.92,96166.26,367.32057
96166.26,96395.68,96050.0,96106.17,523.65421
96106.18,96300.0,95990.0,96063.18,841.85531
96063.17,96510.66,96059.4,96457.76,726.17384
96457.75,96482.35,96253.9,96411.95,372.70067
96411.96,97046.59,96400.0,96799.99,1627.34188
96800.0,96898.9,95564.0,95659.46,1708.38819
95659.45,95945.49,95303.21,95334.75,1651.9945
95334.75,95725.0,95288.0,95479.78,718.30989
95479.78,95770.86,95249.74,95340.83,628.41742
95340.83,95596.24,95205.0,95531.36,483.41093
95531.36,96267.45,95488.9,95971.36,569.50858
95971.35,96413.43,95917.51,96409.33,465.72247
96409.33,96413.43,95829.63,95875.48,351.44277
95875.48,96009.11,95673.02,95780.0,313.50056
95780.01,96058.62,95538.01,95637.93,519.6069
95637.93,96300.0,95606.46,96266.24,463.7552
96266.24,96322.97,96015.0,96064.47,338.79648
96064.47,96290.0,96000.0,96200.0,280.18512
96200.0,96300.73,95968.1,96070.81,359.46021
96070.81,96110.63,95539.14,95609.49,605.16098
95609.5,95641.79,95254.12,95382.75,1410.87424
95382.74,95713.19,95298.06,95456.93,800.99003
95456.92,95582.11,95050.0,95238.89,971.76662
95238.89,95780.5,95149.04,95775.95,719.87581
95775.94,95872.17,95634.05,95742.5,370.88341
95742.5,95782.1,95566.84,95640.34,420.65539
95640.35,96281.05,95600.17,96194.0,733.80088
96194.0,96482.91,96107.77,96230.0,963.65132
96230.0,96753.91,95375.12,95536.83,1540.36172
95536.83,95730.77,95200.0,95546.48,1236.23066
95546.49,95633.15,94617.45,94639.98,2070.63374
94639.98,94878.74,94102.15,94102.16,1522.90388
94102.16,94350.87,93600.0,93924.03,1837.49675
93924.03,94403.88,93388.09,94104.14,1415.12054
94104.15,94458.4,93730.72,94196.02,1086.1389
94196.77,95351.4,94118.8,95065.46,1602.56826
95065.46,95534.25,94855.67,95304.43,1040.64682
95304.42,95685.0,95257.15,95671.74,1056.63085
95671.74,95849.06,95279.94,95330.15,904.11812
95330.15,95480.0,95055.0,95479.99,488.98003
95480.0,95961.54,95458.03,95831.76,399.44242
95831.76,95837.82,95565.57,95710.26,366.0876
95710.25,95768.95,95213.85,95213.85,432.62013
95213.84,95340.05,95029.99,95289.33,2130.11933
95289.34,95652.0,95249.65,95616.31,436.36604
95616.31,95846.15,95588.0,95687.71,442.08407
95687.71,95866.0,95616.6,95629.99,345.76152
95629.99,96024.25,95629.7,95937.4,642.82945
95937.4,96468.99,95937.39,96330.32,966.08574
96330.31,96423.08,96205.4,96422.6,457.23042
96422.6,96495.0,96138.4,96166.44,530.93187
96166.45,96481.6,96166.44,96277.54,657.8754
96277.54,96700.0,95692.0,95766.33,1149.7346
95766.33,96405.45,95536.36,95943.74,1211.59966
95943.74,96375.39,95930.54,96300.0,731.71551
96300.0,96480.0,96122.0,96389.57,505.12119
96389.57,96414.72,95640.03,95670.54,605.05322
95670.53,96242.8,95407.41,96206.54,921.93012
96206.54,96479.99,96101.89,96180.72,801.2595
96180.72,96490.37,96058.38,96315.64,436.6839
96315.65,96621.86,96305.35,96539.85,330.61374
96539.84,96899.99,96522.55,96644.37,544.26596
96644.37,96853.99,96415.09,96853.98,361.82303
96853.98,97000.0,96627.09,96767.67,564.83079
96767.67,97275.54,96739.48,97134.52,975.14038
97134.52,97362.83,96979.29,97055.25,821.46063
97055.24,97339.11,97034.59,97224.46,848.42996
97224.46,97224.46,96891.47,96909.99,667.47648
96909.99,96999.3,96781.57,96907.99,494.4039
96908.0,97088.87,96804.0,96867.92,330.86128
96867.92,97197.74,96801.61,97150.01,395.65532
97150.01,97284.0,97150.0,97184.63,437.65289
97184.63,97374.0,97095.75,97373.98,380.16934
97373.98,97384.03,97156.19,97207.92,376.29918
97207.93,97549.88,97207.92,97428.36,625.06274
97428.37,97566.26,97268.51,97562.19,579.18384
97562.2,98062.15,96877.51,96966.91,1978.87773
96966.92,97326.07,96799.42,96903.77,1218.04897
96903.76,97968.0,96888.0,97550.73,1157.08865
97550.73,97999.99,97541.4,97954.95,675.22698
97954.95,98436.0,97943.34,98295.08,1292.67668
98295.09,98518.0,98241.99,98422.8,694.65442
98422.8,98711.36,98313.73,98453.61,835.26935
98453.61,98498.43,98000.0,98089.46,623.55744
98089.45,98371.66,98062.08,98134.95,336.52181
98134.95,98510.89,98115.0,98305.0,387.01998
98305.01,98505.0,98084.06,98236.32,519.87416
98236.32,98350.0,98113.2,98312.0,439.00436
98312.0,98373.72,98111.11,98111.12,663.00593
98111.13,98298.26,98085.15,98141.99,681.75535
98141.99,98271.15,98117.73,98204.01,473.82511
98204.02,98389.31,98156.94,98333.58,529.58796
98333.59,98421.35,98292.63,98409.99,351.55104
98410.0,98610.17,98172.0,98179.76,701.51737
98179.77,98261.91,98150.0,98213.41,369.05095
98213.41,98896.81,98111.11,98337.7,1333.69974
98337.7,98679.83,98240.63,98612.0,708.6109
98612.0,98833.11,98490.57,98629.3,1059.33669
98629.31,98957.93,98531.29,98904.0,884.67204
98903.99,99475.0,98800.0,99334.93,1714.51363
99334.92,99380.17,98345.69,98777.77,1637.06895
98777.78,99333.34,97177.31,98104.04,4683.56662
98104.04,98757.0,97709.92,98215.81,2505.67226
98215.81,98243.65,98177.15,98177.16,18.08719
